home_team,away_team,year,month,day,game_pk,home_abbr,away_abbr,box_url,summary_url,home_pitchers,away_pitchers,home_batters,away_batters,home_position_players,away_position_players
rockies,mets,2023,5,28,717982,COL,NYM,https://www.mlb.com/gameday/mets-vs-rockies/2023/05/28/717982/final/box,https://www.mlb.com/gameday/mets-vs-rockies/2023/05/28/717982/final/summary/all,596295(Top1)/663567(Top5)/453268(Top7)/664875(Top9),656731(Bot1)/668665(Bot5)/608678(Bot6)/656257(Bot7)/488984(Bot8)/548384(Bot8),453568(Bot1)/595777(Bot1)/592178(Bot1)/641857(Bot1)/545341(Bot1)/605612(Bot2)/666134(Bot2)/678662(Bot2)/642851(Bot2),607043(Top1)/682626(Top1)/596019(Top1)/624413(Top2)/668901(Top2)/516782(Top2)/502054(Top2)/592192(Top2)/500871(Top2)/643446(Top9)/683146(Top9),642851(Top1)(c)-666134(Top1)(1b)-605612(Top1)(2b)-641857(Top1)(3b)-678662(Top1)(ss)-595777(Top1)(lf)-545341(Top1)(cf)-592178(Top1)(rf)/686668(Top9)(cf),682626(Bot1)(c)-624413(Bot1)(1b)-500871(Bot1)(2b)-668901(Bot1)(3b)-596019(Bot1)(ss)-502054(Bot1)(lf)-516782(Bot1)(cf)-592192(Bot1)(rf)
royals,nationals,2023,5,28,717985,KC,WSH,https://www.mlb.com/gameday/nationals-vs-royals/2023/05/28/717985/final/box,https://www.mlb.com/gameday/nationals-vs-royals/2023/05/28/717985/final/summary/all,663738(Top1)/622251(Top6)/621016(Top7)/547973(Top8)/605130(Top9),669022(Bot1)/641771(Bot8),668472(Bot1)/521692(Bot1)/686469(Bot1)/677951(Bot1)/669004(Bot2)/672580(Bot2)/686681(Bot2)/658668(Bot3)/598265(Bot3),657041(Top1)/671277(Top1)/608841(Top1)/656448(Top1)/642086(Top1)/545121(Top2)/656308(Top2)/656180(Top2)/669743(Top3),521692(Top1)(c)-668472(Top1)(1b)-686681(Top1)(2b)-672580(Top1)(3b)-677951(Top1)(ss)-658668(Top1)(lf)-598265(Top1)(cf)-669004(Top1)(rf)/671221(Top9)(lf),656180(Bot1)(c)-642086(Bot1)(1b)-671277(Bot1)(2b)-656308(Bot1)(3b)-545121(Bot1)(ss)-656448(Bot1)(lf)-669743(Bot1)(cf)-657041(Bot1)(rf)
tigers,white-sox,2023,5,28,717989,DET,CWS,https://www.mlb.com/gameday/white-sox-vs-tigers/2023/05/28/717989/final/box,https://www.mlb.com/gameday/white-sox-vs-tigers/2023/05/28/717989/final/summary/all,593958(Top1)/676684(Top7)/542585(Top7)/663947(Top8)/656638(Top10),656302(Bot1)/676979(Bot5)/641871(Bot6)/608665(Bot8)/523260(Bot9)/625643(Bot10),656716(Bot1)/682985(Bot1)/595879(Bot1)/679529(Bot2)/665155(Bot2)/668731(Bot2)/606992(Bot2)/663837(Bot2)/670097(Bot2)/570731(Bot5),641313(Top1)/650391(Top1)/673357(Top1)/683734(Top1)/518735(Top2)/669394(Top2)/640449(Top2)/593643(Top3)/663853(Top3)/657757(Top7)/660162(Top8),606992(Top1)(c)-679529(Top1)(1b)-670097(Top1)(2b)-656716(Top1)(3b)-595879(Top1)(ss)-668731(Top1)(lf)-682985(Top1)(cf)-663837(Top1)(rf),518735(Bot1)(c)-683734(Bot1)(1b)-663853(Bot1)(2b)-593643(Bot1)(3b)-641313(Bot1)(ss)-640449(Bot1)(lf)-673357(Bot1)(cf)-650391(Bot1)(rf)/660162(Bot7)(3b)/643217(Bot8)(lf)
twins,blue-jays,2023,5,28,717988,MIN,TOR,https://www.mlb.com/gameday/blue-jays-vs-twins/2023/05/28/717988/final/box,https://www.mlb.com/gameday/blue-jays-vs-twins/2023/05/28/717988/final/summary/all,641927(Top1)/643377(Top6)/641941(Top7)/592254(Top7)/663485(Top9),621244(Bot1)/670950(Bot6)/657024(Bot7)/605447(Bot9),608336(Bot1)/666397(Bot1)/621043(Bot1)/621439(Bot1)/666135(Bot1)/650489(Bot2)/670242(Bot2)/571657(Bot2)/543877(Bot3)/456781(Bot7),543807(Top1)/666182(Top1)/665489(Top1)/474832(Top2)/656305(Top2)/593160(Top2)/662139(Top2)/672386(Top2)/624415(Top2),543877(Top1)(c)-608336(Top1)(1b)-666397(Top1)(2b)-571657(Top1)(3b)-621043(Top1)(ss)-666135(Top1)(lf)-650489(Top1)(cf)-670242(Top1)(rf)/680777(Top8)(c),672386(Bot1)(c)-665489(Bot1)(1b)-624415(Bot1)(2b)-656305(Bot1)(3b)-666182(Bot1)(ss)-593160(Bot1)(lf)-662139(Bot1)(cf)-543807(Bot1)(rf)
yankees,padres,2023,5,28,717995,NYY,SD,https://www.mlb.com/gameday/padres-vs-yankees/2023/05/28/717995/final/box,https://www.mlb.com/gameday/padres-vs-yankees/2023/05/28/717995/final/summary/all,543037(Top1)/622772(Top7)/676760(Top8)/605280(Top9),506433(Bot1)/656290(Bot3)/593619(Bot6)/641703(Bot7),650402(Bot1)/592450(Bot1)/519203(Bot1)/518934(Bot1)/664056(Bot2)/641432(Bot2)/643396(Bot2)/543309(Bot3)/683011(Bot3)/656185(Bot7)/665828(Bot8),665487(Top1)/630105(Top1)/593428(Top1)/572761(Top1)/596059(Top2)/673490(Top2)/663757(Top2)/640492(Top2)/543592(Top2)/664954(Top7)/665742(Top9),543309(Top1)(c)-519203(Top1)(1b)-650402(Top1)(2b)-518934(Top1)(3b)-683011(Top1)(ss)-643396(Top1)(lf)-664056(Top1)(cf)-592450(Top1)(rf)/656185(Top7)(lf),543592(Bot1)(c)-630105(Bot1)(1b)-596059(Bot1)(2b)-673490(Bot1)(3b)-593428(Bot1)(ss)-640492(Bot1)(lf)-663757(Bot1)(cf)-665487(Bot1)(rf)/664954(Bot7)(c)
astros,twins,2023,5,29,717968,HOU,MIN,https://www.mlb.com/gameday/twins-vs-astros/2023/05/29/717968/final/box,https://www.mlb.com/gameday/twins-vs-astros/2023/05/29/717968/final/summary/all,641585(Top1)/661527(Top7)/593576(Top8)/519151(Top9)/650556(Top10),543243(Bot1)/592779(Bot7)/605347(Bot8)/661395(Bot9),514888(Bot1)/665161(Bot1)/670541(Bot1)/608324(Bot2)/663656(Bot2)/547989(Bot2)/676694(Bot3)/643289(Bot3)/455117(Bot3)/673237(Bot9),608336(Top1)/666397(Top1)/621043(Top1)/666135(Top1)/668904(Top1)/596146(Top2)/680777(Top2)/650489(Top2)/572191(Top2)/456781(Top8)/571657(Top9),455117(Top1)(c)-547989(Top1)(1b)-514888(Top1)(2b)-608324(Top1)(3b)-665161(Top1)(ss)-643289(Top1)(lf)-676694(Top1)(cf)-663656(Top1)(rf)/673237(Top10)(c),680777(Bot1)(c)-608336(Bot1)(1b)-666397(Bot1)(2b)-668904(Bot1)(3b)-621043(Bot1)(ss)-650489(Bot1)(lf)-572191(Bot1)(cf)-596146(Bot1)(rf)/571657(Bot7)(2b)/456781(Bot8)(1b)
athletics,braves,2023,5,29,717970,OAK,ATL,https://www.mlb.com/gameday/braves-vs-athletics/2023/05/29/717970/final/box,https://www.mlb.com/gameday/braves-vs-athletics/2023/05/29/717970/final/summary/all,621112(Top1)/668674(Top5)/660261(Top8)/543507(Top9),647336(Bot1)/489446(Bot7)/476595(Bot8)/641729(Bot8),665923(Bot1)/676116(Bot1)/664913(Bot1)/649557(Bot2)/668709(Bot2)/657656(Bot2)/669127(Bot2)/607054(Bot3)/681146(Bot3)/667670(Bot8)/669397(Bot8)/643393(Bot8),660670(Top1)/621566(Top1)/663586(Top1)/669221(Top1)/542303(Top1)/592696(Top1)/645277(Top2)/606115(Top2)/671739(Top2),669127(Top1)(c)-676116(Top1)(1b)-607054(Top1)(2b)-681146(Top1)(3b)-649557(Top1)(ss)-668709(Top1)(lf)-665923(Top1)(cf)-657656(Top1)(rf)/643393(Top8)(2b)/669397(Top9)(ss),669221(Bot1)(c)-621566(Bot1)(1b)-645277(Bot1)(2b)-663586(Bot1)(3b)-606115(Bot1)(ss)-592696(Bot1)(lf)-671739(Bot1)(cf)-660670(Bot1)(rf)
cardinals,royals,2023,5,29,717975,STL,KC,https://www.mlb.com/gameday/royals-vs-cardinals/2023/05/29/717975/final/box,https://www.mlb.com/gameday/royals-vs-cardinals/2023/05/29/717975/final/summary/all,425794(Top1)/571927(Top6)/572403(Top8)/608717(Top9),622251(Bot1)/594577(Bot2)/664199(Bot8)/607237(Bot9),663457(Bot1)/502671(Bot1)/669357(Bot1)/571448(Bot2)/575929(Bot2)/680977(Bot2)/657557(Bot3)/676475(Bot3)/669242(Bot3)/640458(Bot4)/660766(Bot9),668472(Top1)/686469(Top1)/521692(Top1)/677951(Top1)/669004(Top1)/686681(Top2)/666023(Top2)/670032(Top2)/671221(Top2)/598265(Top8)/622110(Top9),575929(Top1)(c)-680977(Top1)(1b)-669357(Top1)(2b)-571448(Top1)(3b)-657557(Top1)(ss)-676475(Top1)(lf)-663457(Top1)(cf)-669242(Top1)(rf)/640458(Top3)(cf),666023(Bot1)(c)-686469(Bot1)(1b)-686681(Bot1)(2b)-670032(Bot1)(3b)-677951(Bot1)(ss)-668472(Bot1)(lf)-671221(Bot1)(cf)-669004(Bot1)(rf)/598265(Bot8)(cf)
cubs,rays,2023,5,29,717976,CHC,TB,https://www.mlb.com/gameday/rays-vs-cubs/2023/05/29/717976/final/box,https://www.mlb.com/gameday/rays-vs-cubs/2023/05/29/717976/final/summary/all,573186(Top1),671737(Bot1)/665001(Bot6)/686747(Bot7),670156(Bot1)/663538(Bot1)/664023(Bot1)/673548(Bot1)/621020(Bot2)/643565(Bot2)/621458(Bot2)/670223(Bot2)/571466(Bot2)/621550(Bot7),650490(Top1)/677551(Top1)/664040(Top1)/668227(Top2)/666139(Top2)/670764(Top2)/670042(Top3)/542194(Top3)/642350(Top3),571466(Top1)(c)-670223(Top1)(1b)-663538(Top1)(2b)-670156(Top1)(3b)-621020(Top1)(ss)-664023(Top1)(lf)-643565(Top1)(cf)-673548(Top1)(rf),542194(Bot1)(c)-650490(Bot1)(1b)-664040(Bot1)(2b)-670764(Bot1)(3b)-677551(Bot1)(ss)-668227(Bot1)(lf)-642350(Bot1)(cf)-666139(Bot1)(rf)
d-backs,rockies,2023,5,29,717977,AZ,COL,https://www.mlb.com/gameday/rockies-vs-d-backs/2023/05/29/717977/final/box,https://www.mlb.com/gameday/rockies-vs-d-backs/2023/05/29/717977/final/summary/all,669194(Top1)/686753(Top6)/605177(Top9),666154(Bot1)/571539(Bot5)/543272(Bot8),656976(Bot1)/666971(Bot1)/682998(Bot1)/572233(Bot2)/656896(Bot2)/668942(Bot2)/672515(Bot2)/664983(Bot2)/672695(Bot2)/605113(Bot8),595777(Top1)/592178(Top1)/641857(Top1)/553869(Top1)/545341(Top1)/605612(Top2)/519058(Top2)/686668(Top2)/678662(Top2)/666134(Top8)/660707(Top9),672515(Top1)(c)-572233(Top1)(1b)-668942(Top1)(2b)-656896(Top1)(3b)-672695(Top1)(ss)-666971(Top1)(lf)-682998(Top1)(cf)-664983(Top1)(rf),553869(Bot1)(c)-519058(Bot1)(1b)-605612(Bot1)(2b)-641857(Bot1)(3b)-678662(Bot1)(ss)-595777(Bot1)(lf)-686668(Bot1)(cf)-545341(Bot1)(rf)/666134(Bot8)(1b)
dodgers,nationals,2023,5,29,717973,LAD,WSH,https://www.mlb.com/gameday/nationals-vs-dodgers/2023/05/29/717973/final/box,https://www.mlb.com/gameday/nationals-vs-dodgers/2023/05/29/717973/final/summary/all,676272(Top1)/624647(Top7)/677865(Top8)/571946(Top9),592866(Bot1)/663658(Bot6)/541640(Bot8),605141(Bot1)/518692(Bot1)/669257(Bot1)/502110(Bot2)/444482(Bot2)/518792(Bot2)/678246(Bot3)/681546(Bot3)/621035(Bot3),657041(Top1)/671277(Top1)/600869(Top1)/608841(Top2)/642086(Top2)/572816(Top2)/660688(Top2)/682928(Top2)/669743(Top3),669257(Top1)(c)-518692(Top1)(1b)-678246(Top1)(2b)-621035(Top1)(3b)-605141(Top1)(ss)-444482(Top1)(lf)-681546(Top1)(cf)-518792(Top1)(rf),660688(Bot1)(c)-642086(Bot1)(1b)-671277(Bot1)(2b)-600869(Bot1)(3b)-682928(Bot1)(ss)-572816(Bot1)(lf)-669743(Bot1)(cf)-657041(Bot1)(rf)
giants,pirates,2023,5,29,717978,SF,PIT,https://www.mlb.com/gameday/pirates-vs-giants/2023/05/29/717978/final/box,https://www.mlb.com/gameday/pirates-vs-giants/2023/05/29/717978/final/summary/all,543101(Top1)/573124(Top8)/689172(Top9),448179(Bot1)/675989(Bot7)/642239(Bot7)/572008(Bot8),596103(Bot1)/605204(Bot1)/527038(Bot1)/571745(Bot2)/669477(Bot2)/672275(Bot2)/681584(Bot2)/543063(Bot2)/669369(Bot2)/664774(Bot7)/689172(Bot8),672779(Top1)/668804(Top1)/457705(Top1)/669261(Top2)/656582(Top2)/678225(Top2)/666801(Top3)/641943(Top3)/595978(Top3),672275(Top1)(c)-527038(Top1)(1b)-669477(Top1)(2b)-605204(Top1)(3b)-543063(Top1)(ss)-596103(Top1)(lf)-669369(Top1)(cf)-571745(Top1)(rf)/664774(Top8)(1b)-689172(Top8)(2b)/681584(Top9)(2b),595978(Bot1)(c)-656582(Bot1)(1b)-678225(Bot1)(2b)-666801(Bot1)(3b)-672779(Bot1)(ss)-668804(Bot1)(lf)-669261(Bot1)(cf)-641943(Bot1)(rf)
mariners,yankees,2023,5,29,717969,SEA,NYY,https://www.mlb.com/gameday/yankees-vs-mariners/2023/05/29/717969/final/box,https://www.mlb.com/gameday/yankees-vs-mariners/2023/05/29/717969/final/summary/all,682243(Top1)/672730(Top5)/623167(Top8),593334(Bot1)/676760(Bot7)/656061(Bot8),641487(Bot1)/664034(Bot1)/677594(Bot1)/672284(Bot2)/553993(Bot2)/663728(Bot2)/606192(Bot2)/666211(Bot2)/676609(Bot3),650402(Top1)/592450(Top1)/641432(Top1)/518934(Top1)/664056(Top2)/641343(Top2)/643396(Top2)/543309(Top2)/665828(Top2)/656185(Top5),663728(Top1)(c)-664034(Top1)(1b)-676609(Top1)(2b)-553993(Top1)(3b)-641487(Top1)(ss)-672284(Top1)(lf)-677594(Top1)(cf)-606192(Top1)(rf),543309(Bot1)(c)-518934(Bot1)(1b)-650402(Bot1)(2b)-665828(Bot1)(3b)-643396(Bot1)(ss)-641343(Bot1)(lf)-664056(Bot1)(cf)-592450(Bot1)(rf)/656185(Bot3)(cf)/683011(Bot9)(ss)
